system,local,actors,pipelined,latency
leases,False,True,False,0.0011277198791503906
leases,False,True,False,0.0011434555053710938
leases,False,True,False,0.0011398792266845703
leases,False,True,False,0.001138925552368164
leases,False,True,False,0.001129150390625
leases,False,True,False,0.001161813735961914
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.0011174678802490234
leases,False,True,False,0.0011403560638427734
leases,False,True,False,0.0011403560638427734
leases,False,True,False,0.0011358261108398438
leases,False,True,False,0.0011315345764160156
leases,False,True,False,0.0011353492736816406
leases,False,True,False,0.0011479854583740234
leases,False,True,False,0.0011563301086425781
leases,False,True,False,0.0011463165283203125
leases,False,True,False,0.0011546611785888672
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.001104593276977539
leases,False,True,False,0.0011212825775146484
leases,False,True,False,0.0011410713195800781
leases,False,True,False,0.0011410713195800781
leases,False,True,False,0.0011365413665771484
leases,False,True,False,0.001168966293334961
leases,False,True,False,0.0011396408081054688
leases,False,True,False,0.0011324882507324219
leases,False,True,False,0.0011548995971679688
leases,False,True,False,0.001142263412475586
leases,False,True,False,0.0011315345764160156
leases,False,True,False,0.0011806488037109375
leases,False,True,False,0.0011827945709228516
leases,False,True,False,0.0011470317840576172
leases,False,True,False,0.001146554946899414
leases,False,True,False,0.0011570453643798828
leases,False,True,False,0.001157999038696289
leases,False,True,False,0.001138448715209961
leases,False,True,False,0.0011553764343261719
leases,False,True,False,0.0011487007141113281
leases,False,True,False,0.0011608600616455078
leases,False,True,False,0.00113677978515625
leases,False,True,False,0.0011382102966308594
leases,False,True,False,0.0011546611785888672
leases,False,True,False,0.0011298656463623047
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011491775512695312
leases,False,True,False,0.001115560531616211
leases,False,True,False,0.0011289119720458984
leases,False,True,False,0.0011332035064697266
leases,False,True,False,0.0011632442474365234
leases,False,True,False,0.0011453628540039062
leases,False,True,False,0.0011515617370605469
leases,False,True,False,0.0012068748474121094
leases,False,True,False,0.0011992454528808594
leases,False,True,False,0.00113677978515625
leases,False,True,False,0.0011467933654785156
leases,False,True,False,0.0011425018310546875
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011529922485351562
leases,False,True,False,0.001155853271484375
leases,False,True,False,0.0011339187622070312
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011334419250488281
leases,False,True,False,0.0011599063873291016
leases,False,True,False,0.0011675357818603516
leases,False,True,False,0.0011525154113769531
leases,False,True,False,0.0011641979217529297
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.0011489391326904297
leases,False,True,False,0.0011477470397949219
leases,False,True,False,0.0011565685272216797
leases,False,True,False,0.0011663436889648438
leases,False,True,False,0.001142740249633789
leases,False,True,False,0.0011456012725830078
leases,False,True,False,0.0011284351348876953
leases,False,True,False,0.0011060237884521484
leases,False,True,False,0.0011301040649414062
leases,False,True,False,0.0011334419250488281
leases,False,True,False,0.001165628433227539
leases,False,True,False,0.001172780990600586
leases,False,True,False,0.0011532306671142578
leases,False,True,False,0.0011305809020996094
leases,False,True,False,0.0011246204376220703
leases,False,True,False,0.0011267662048339844
leases,False,True,False,0.0011417865753173828
leases,False,True,False,0.0011458396911621094
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.0011522769927978516
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011169910430908203
leases,False,True,False,0.0011239051818847656
leases,False,True,False,0.0011584758758544922
leases,False,True,False,0.001161336898803711
leases,False,True,False,0.0011379718780517578
leases,False,True,False,0.0011615753173828125
leases,False,True,False,0.0011184215545654297
leases,False,True,False,0.0011243820190429688
leases,False,True,False,0.0011148452758789062
leases,False,True,False,0.0011239051818847656
leases,False,True,False,0.0011224746704101562
leases,False,True,False,0.0011527538299560547
leases,False,True,False,0.0011091232299804688
leases,False,True,False,0.001123189926147461
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.0018854141235351562
leases,False,True,False,0.001111745834350586
leases,False,True,False,0.002672910690307617
leases,False,True,False,0.002391338348388672
leases,False,True,False,0.0022423267364501953
leases,False,True,False,0.0011126995086669922
leases,False,True,False,0.0011670589447021484
leases,False,True,False,0.0011584758758544922
leases,False,True,False,0.0011277198791503906
leases,False,True,False,0.001115560531616211
leases,False,True,False,0.0011873245239257812
leases,False,True,False,0.0012040138244628906
leases,False,True,False,0.0011496543884277344
leases,False,True,False,0.0011296272277832031
leases,False,True,False,0.0011570453643798828
leases,False,True,False,0.0011484622955322266
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.0011444091796875
leases,False,True,False,0.0011212825775146484
leases,False,True,False,0.001157522201538086
leases,False,True,False,0.0011510848999023438
leases,False,True,False,0.0011458396911621094
leases,False,True,False,0.0011267662048339844
leases,False,True,False,0.0011310577392578125
leases,False,True,False,0.0011501312255859375
leases,False,True,False,0.0011258125305175781
leases,False,True,False,0.001134634017944336
leases,False,True,False,0.0011496543884277344
leases,False,True,False,0.0011599063873291016
leases,False,True,False,0.00115203857421875
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011606216430664062
leases,False,True,False,0.0013048648834228516
leases,False,True,False,0.0011742115020751953
leases,False,True,False,0.0011644363403320312
leases,False,True,False,0.0011429786682128906
leases,False,True,False,0.001129150390625
leases,False,True,False,0.0011522769927978516
leases,False,True,False,0.0011658668518066406
leases,False,True,False,0.0011277198791503906
leases,False,True,False,0.0011539459228515625
leases,False,True,False,0.001150369644165039
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.0011508464813232422
leases,False,True,False,0.001134634017944336
leases,False,True,False,0.0011510848999023438
leases,False,True,False,0.0011506080627441406
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.0011501312255859375
leases,False,True,False,0.0011165142059326172
leases,False,True,False,0.0011262893676757812
leases,False,True,False,0.0011315345764160156
leases,False,True,False,0.0011208057403564453
leases,False,True,False,0.0011146068572998047
leases,False,True,False,0.0011324882507324219
leases,False,True,False,0.0011172294616699219
leases,False,True,False,0.0011188983917236328
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.0011026859283447266
leases,False,True,False,0.0011341571807861328
leases,False,True,False,0.00113677978515625
leases,False,True,False,0.0011548995971679688
leases,False,True,False,0.0011479854583740234
leases,False,True,False,0.001176595687866211
leases,False,True,False,0.0011439323425292969
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.0011479854583740234
leases,False,True,False,0.001169443130493164
leases,False,True,False,0.001168966293334961
leases,False,True,False,0.0012388229370117188
leases,False,True,False,0.0011186599731445312
leases,False,True,False,0.0011444091796875
leases,False,True,False,0.001157522201538086
leases,False,True,False,0.0011327266693115234
leases,False,True,False,0.0011525154113769531
leases,False,True,False,0.0011587142944335938
leases,False,True,False,0.0011355876922607422
leases,False,True,False,0.0011525154113769531
leases,False,True,False,0.001140594482421875
leases,False,True,False,0.0011353492736816406
leases,False,True,False,0.0011358261108398438
leases,False,True,False,0.0011382102966308594
leases,False,True,False,0.0011508464813232422
leases,False,True,False,0.0011358261108398438
leases,False,True,False,0.0011036396026611328
leases,False,True,False,0.0011157989501953125
leases,False,True,False,0.0011341571807861328
leases,False,True,False,0.0011150836944580078
leases,False,True,False,0.0011494159698486328
leases,False,True,False,0.001163482666015625
leases,False,True,False,0.0011239051818847656
leases,False,True,False,0.0011553764343261719
leases,False,True,False,0.001138925552368164
leases,False,True,False,0.0011339187622070312
leases,False,True,False,0.0011279582977294922
leases,False,True,False,0.001142740249633789
leases,False,True,False,0.0011677742004394531
leases,False,True,False,0.0011518001556396484
leases,False,True,False,0.0011494159698486328
leases,False,True,False,0.0011637210845947266
leases,False,True,False,0.0011768341064453125
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.00115203857421875
leases,False,True,False,0.0011816024780273438
leases,False,True,False,0.0011348724365234375
leases,False,True,False,0.0011372566223144531
leases,False,True,False,0.001178741455078125
leases,False,True,False,0.0011715888977050781
leases,False,True,False,0.0011606216430664062
leases,False,True,False,0.0011532306671142578
leases,False,True,False,0.001154184341430664
leases,False,True,False,0.0011491775512695312
leases,False,True,False,0.0011477470397949219
leases,False,True,False,0.0011506080627441406
leases,False,True,False,0.0011327266693115234
leases,False,True,False,0.0011706352233886719
leases,False,True,False,0.0011620521545410156
leases,False,True,False,0.0011510848999023438
leases,False,True,False,0.0011606216430664062
leases,False,True,False,0.0012366771697998047
leases,False,True,False,0.0011909008026123047
leases,False,True,False,0.0011546611785888672
leases,False,True,False,0.0011608600616455078
leases,False,True,False,0.001177072525024414
leases,False,True,False,0.0011551380157470703
leases,False,True,False,0.0011594295501708984
leases,False,True,False,0.001165151596069336
leases,False,True,False,0.0011832714080810547
leases,False,True,False,0.0011448860168457031
leases,False,True,False,0.0011370182037353516
leases,False,True,False,0.0011410713195800781
leases,False,True,False,0.0011472702026367188
leases,False,True,False,0.00115203857421875
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.0011942386627197266
leases,False,True,False,0.0011696815490722656
leases,False,True,False,0.0011425018310546875
leases,False,True,False,0.0011487007141113281
leases,False,True,False,0.001146554946899414
leases,False,True,False,0.0011434555053710938
leases,False,True,False,0.0011310577392578125
leases,False,True,False,0.0011718273162841797
leases,False,True,False,0.0011441707611083984
leases,False,True,False,0.0011582374572753906
leases,False,True,False,0.0011591911315917969
leases,False,True,False,0.0011255741119384766
leases,False,True,False,0.001130819320678711
leases,False,True,False,0.0011284351348876953
leases,False,True,False,0.0011353492736816406
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011870861053466797
leases,False,True,False,0.0011959075927734375
leases,False,True,False,0.001176595687866211
leases,False,True,False,0.001127004623413086
leases,False,True,False,0.0011320114135742188
leases,False,True,False,0.0011470317840576172
leases,False,True,False,0.0011951923370361328
leases,False,True,False,0.0011334419250488281
leases,False,True,False,0.001194000244140625
leases,False,True,False,0.0011298656463623047
leases,False,True,False,0.0011341571807861328
leases,False,True,False,0.00112152099609375
leases,False,True,False,0.0011620521545410156
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.0011415481567382812
leases,False,True,False,0.0011196136474609375
leases,False,True,False,0.0011501312255859375
leases,False,True,False,0.0011556148529052734
leases,False,True,False,0.001146554946899414
leases,False,True,False,0.0011119842529296875
leases,False,True,False,0.001089334487915039
leases,False,True,False,0.0011408329010009766
leases,False,True,False,0.001127004623413086
leases,False,True,False,0.0011086463928222656
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011324882507324219
leases,False,True,False,0.0011456012725830078
leases,False,True,False,0.0011339187622070312
leases,False,True,False,0.0011317729949951172
leases,False,True,False,0.0012106895446777344
leases,False,True,False,0.001142263412475586
leases,False,True,False,0.0010700225830078125
leases,False,True,False,0.0011560916900634766
leases,False,True,False,0.0011749267578125
leases,False,True,False,0.0011582374572753906
leases,False,True,False,0.001155853271484375
leases,False,True,False,0.0011763572692871094
leases,False,True,False,0.0011813640594482422
leases,False,True,False,0.0011487007141113281
leases,False,True,False,0.0011415481567382812
leases,False,True,False,0.001184701919555664
leases,False,True,False,0.0011572837829589844
leases,False,True,False,0.001161336898803711
leases,False,True,False,0.00116729736328125
leases,False,True,False,0.001180410385131836
leases,False,True,False,0.0011820793151855469
leases,False,True,False,0.0011625289916992188
leases,False,True,False,0.0011358261108398438
leases,False,True,False,0.0011327266693115234
leases,False,True,False,0.001154184341430664
leases,False,True,False,0.0011496543884277344
leases,False,True,False,0.0011417865753173828
leases,False,True,False,0.0011589527130126953
leases,False,True,False,0.0011641979217529297
leases,False,True,False,0.0011723041534423828
leases,False,True,False,0.0011532306671142578
leases,False,True,False,0.0011665821075439453
leases,False,True,False,0.001264810562133789
leases,False,True,False,0.0011916160583496094
leases,False,True,False,0.0011625289916992188
leases,False,True,False,0.0011868476867675781
leases,False,True,False,0.0011758804321289062
leases,False,True,False,0.0011336803436279297
leases,False,True,False,0.0011317729949951172
leases,False,True,False,0.0011518001556396484
leases,False,True,False,0.001123189926147461
leases,False,True,False,0.0011246204376220703
leases,False,True,False,0.0011429786682128906
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011534690856933594
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011506080627441406
leases,False,True,False,0.0011529922485351562
leases,False,True,False,0.0011591911315917969
leases,False,True,False,0.0011191368103027344
leases,False,True,False,0.0011169910430908203
leases,False,True,False,0.001107931137084961
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.001131296157836914
leases,False,True,False,0.0011515617370605469
leases,False,True,False,0.0011560916900634766
leases,False,True,False,0.0011448860168457031
leases,False,True,False,0.0011208057403564453
leases,False,True,False,0.0011098384857177734
leases,False,True,False,0.001125335693359375
leases,False,True,False,0.0011289119720458984
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011560916900634766
leases,False,True,False,0.0011630058288574219
leases,False,True,False,0.0011456012725830078
leases,False,True,False,0.0011172294616699219
leases,False,True,False,0.001199483871459961
leases,False,True,False,0.0011708736419677734
leases,False,True,False,0.0012164115905761719
leases,False,True,False,0.0011103153228759766
leases,False,True,False,0.0011548995971679688
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011696815490722656
leases,False,True,False,0.001127481460571289
leases,False,True,False,0.0011355876922607422
leases,False,True,False,0.0011188983917236328
leases,False,True,False,0.0011267662048339844
leases,False,True,False,0.0011310577392578125
leases,False,True,False,0.0011096000671386719
leases,False,True,False,0.001138448715209961
leases,False,True,False,0.001130819320678711
leases,False,True,False,0.0011141300201416016
leases,False,True,False,0.0010743141174316406
leases,False,True,False,0.0011119842529296875
leases,False,True,False,0.0011200904846191406
leases,False,True,False,0.001104116439819336
leases,False,True,False,0.0010864734649658203
leases,False,True,False,0.001125335693359375
leases,False,True,False,0.0010869503021240234
leases,False,True,False,0.0011293888092041016
leases,False,True,False,0.0011386871337890625
leases,False,True,False,0.0011448860168457031
leases,False,True,False,0.0011208057403564453
leases,False,True,False,0.0011019706726074219
leases,False,True,False,0.0011060237884521484
leases,False,True,False,0.0012340545654296875
leases,False,True,False,0.0012028217315673828
leases,False,True,False,0.0011446475982666016
leases,False,True,False,0.001146554946899414
leases,False,True,False,0.0011551380157470703
leases,False,True,False,0.0011701583862304688
leases,False,True,False,0.0011386871337890625
leases,False,True,False,0.0011577606201171875
leases,False,True,False,0.0011265277862548828
leases,False,True,False,0.0011301040649414062
leases,False,True,False,0.001138925552368164
leases,False,True,False,0.0011589527130126953
leases,False,True,False,0.0011475086212158203
leases,False,True,False,0.0011677742004394531
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.0011391639709472656
leases,False,True,False,0.0011265277862548828
leases,False,True,False,0.0011284351348876953
leases,False,True,False,0.0011289119720458984
leases,False,True,False,0.0011568069458007812
leases,False,True,False,0.0011670589447021484
leases,False,True,False,0.0011801719665527344
leases,False,True,False,0.0011501312255859375
leases,False,True,False,0.0011432170867919922
leases,False,True,False,0.0011441707611083984
leases,False,True,False,0.0012028217315673828
leases,False,True,False,0.0011816024780273438
leases,False,True,False,0.0011429786682128906
leases,False,True,False,0.0011737346649169922
leases,False,True,False,0.0011448860168457031
leases,False,True,False,0.0011551380157470703
leases,False,True,False,0.0011730194091796875
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.0011298656463623047
leases,False,True,False,0.0011262893676757812
leases,False,True,False,0.0011227130889892578
leases,False,True,False,0.0011336803436279297
leases,False,True,False,0.0011608600616455078
leases,False,True,False,0.0011479854583740234
leases,False,True,False,0.0011606216430664062
leases,False,True,False,0.0011382102966308594
leases,False,True,False,0.0011370182037353516
leases,False,True,False,0.0011203289031982422
leases,False,True,False,0.0011208057403564453
leases,False,True,False,0.0011208057403564453
leases,False,True,False,0.0011248588562011719
leases,False,True,False,0.0011370182037353516
leases,False,True,False,0.0011396408081054688
leases,False,True,False,0.0011515617370605469
leases,False,True,False,0.0011363029479980469
leases,False,True,False,0.0011255741119384766
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.0011374950408935547
leases,False,True,False,0.0011239051818847656
leases,False,True,False,0.0011720657348632812
leases,False,True,False,0.001140594482421875
leases,False,True,False,0.0011475086212158203
leases,False,True,False,0.00112152099609375
leases,False,True,False,0.0011305809020996094
leases,False,True,False,0.0011234283447265625
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011138916015625
leases,False,True,False,0.0011336803436279297
leases,False,True,False,0.0011260509490966797
leases,False,True,False,0.0011439323425292969
leases,False,True,False,0.0011148452758789062
leases,False,True,False,0.0011496543884277344
leases,False,True,False,0.001123189926147461
leases,False,True,False,0.0011219978332519531
leases,False,True,False,0.0011005401611328125
leases,False,True,False,0.001127481460571289
leases,False,True,False,0.0011243820190429688
leases,False,True,False,0.0011267662048339844
leases,False,True,False,0.0011527538299560547
leases,False,True,False,0.001119852066040039
leases,False,True,False,0.001176595687866211
leases,False,True,False,0.0011401176452636719
leases,False,True,False,0.0011496543884277344
leases,False,True,False,0.0011262893676757812
leases,False,True,False,0.0011148452758789062
leases,False,True,False,0.0011320114135742188
leases,False,True,False,0.0011246204376220703
leases,False,True,False,0.0011320114135742188
leases,False,True,False,0.001149892807006836
leases,False,True,False,0.0011382102966308594
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.0011272430419921875
leases,False,True,False,0.0011250972747802734
leases,False,True,False,0.001344442367553711
leases,False,True,False,0.0011832714080810547
leases,False,True,False,0.0011587142944335938
leases,False,True,False,0.0011391639709472656
leases,False,True,False,0.0011577606201171875
leases,False,True,False,0.0011444091796875
leases,False,True,False,0.0013856887817382812
leases,False,True,False,0.0011553764343261719
leases,False,True,False,0.0011429786682128906
leases,False,True,False,0.001129150390625
leases,False,True,False,0.0011639595031738281
leases,False,True,False,0.0011341571807861328
leases,False,True,False,0.001176595687866211
leases,False,True,False,0.0011470317840576172
leases,False,True,False,0.0011501312255859375
leases,False,True,False,0.0011365413665771484
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.0011358261108398438
leases,False,True,False,0.0011484622955322266
leases,False,True,False,0.0011456012725830078
leases,False,True,False,0.0011470317840576172
leases,False,True,False,0.001134634017944336
leases,False,True,False,0.0011434555053710938
leases,False,True,False,0.001155853271484375
leases,False,True,False,0.0011525154113769531
leases,False,True,False,0.0011250972747802734
leases,False,True,False,0.0012226104736328125
leases,False,True,False,0.0012006759643554688
leases,False,True,False,0.0011646747589111328
leases,False,True,False,0.0011551380157470703
leases,False,True,False,0.00115966796875
leases,False,True,False,0.0011675357818603516
leases,False,True,False,0.0011339187622070312
leases,False,True,False,0.0011343955993652344
leases,False,True,False,0.0011477470397949219
leases,False,True,False,0.0011453628540039062
leases,False,True,False,0.001119852066040039
leases,False,True,False,0.001135110855102539
leases,False,True,False,0.0011363029479980469
leases,False,True,False,0.0011708736419677734
leases,False,True,False,0.0011448860168457031
leases,False,True,False,0.0011348724365234375
leases,False,True,False,0.0011410713195800781
leases,False,True,False,0.0011334419250488281
leases,False,True,False,0.0011227130889892578
leases,False,True,False,0.0011615753173828125
leases,False,True,False,0.0011112689971923828
leases,False,True,False,0.0011432170867919922
leases,False,True,False,0.0011188983917236328
leases,False,True,False,0.0011250972747802734
leases,False,True,False,0.0011205673217773438
leases,False,True,False,0.00112152099609375
leases,False,True,False,0.001111745834350586
leases,False,True,False,0.0011696815490722656
leases,False,True,False,0.0011539459228515625
leases,False,True,False,0.0011398792266845703
leases,False,True,False,0.0011348724365234375
leases,False,True,False,0.0011458396911621094
leases,False,True,False,0.0011513233184814453
leases,False,True,False,0.0011472702026367188
leases,False,True,False,0.0011081695556640625
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011365413665771484
leases,False,True,False,0.0011310577392578125
leases,False,True,False,0.0011315345764160156
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.0011577606201171875
leases,False,True,False,0.001135110855102539
leases,False,True,False,0.0011143684387207031
leases,False,True,False,0.0011229515075683594
leases,False,True,False,0.001135110855102539
leases,False,True,False,0.0011463165283203125
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.0011234283447265625
leases,False,True,False,0.0011403560638427734
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011255741119384766
leases,False,True,False,0.0011112689971923828
leases,False,True,False,0.0011401176452636719
leases,False,True,False,0.001131296157836914
leases,False,True,False,0.001116037368774414
leases,False,True,False,0.0011243820190429688
leases,False,True,False,0.0011696815490722656
leases,False,True,False,0.001135110855102539
leases,False,True,False,0.0011413097381591797
leases,False,True,False,0.0011339187622070312
leases,False,True,False,0.0012454986572265625
leases,False,True,False,0.0011887550354003906
leases,False,True,False,0.0011386871337890625
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.001150369644165039
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011410713195800781
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.0011341571807861328
leases,False,True,False,0.001127481460571289
leases,False,True,False,0.0011637210845947266
leases,False,True,False,0.0011467933654785156
leases,False,True,False,0.0011577606201171875
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.0011627674102783203
leases,False,True,False,0.0011396408081054688
leases,False,True,False,0.0011305809020996094
leases,False,True,False,0.001119852066040039
leases,False,True,False,0.0011286735534667969
leases,False,True,False,0.0011379718780517578
leases,False,True,False,0.0011348724365234375
leases,False,True,False,0.0011665821075439453
leases,False,True,False,0.001177072525024414
leases,False,True,False,0.001138925552368164
leases,False,True,False,0.001146078109741211
leases,False,True,False,0.001135110855102539
leases,False,True,False,0.0011224746704101562
leases,False,True,False,0.00113677978515625
leases,False,True,False,0.0011830329895019531
leases,False,True,False,0.0011951923370361328
leases,False,True,False,0.0011663436889648438
leases,False,True,False,0.0011768341064453125
leases,False,True,False,0.0011615753173828125
leases,False,True,False,0.001148223876953125
leases,False,True,False,0.0011391639709472656
leases,False,True,False,0.0011374950408935547
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.0011510848999023438
leases,False,True,False,0.0011599063873291016
leases,False,True,False,0.0012004375457763672
leases,False,True,False,0.0011451244354248047
leases,False,True,False,0.0011539459228515625
leases,False,True,False,0.0011439323425292969
leases,False,True,False,0.0011186599731445312
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.0011453628540039062
leases,False,True,False,0.0011322498321533203
leases,False,True,False,0.0011217594146728516
leases,False,True,False,0.001132965087890625
leases,False,True,False,0.0011315345764160156
leases,False,True,False,0.0012865066528320312
leases,False,True,False,0.001134634017944336
leases,False,True,False,0.0011267662048339844
leases,False,True,False,0.0011239051818847656
leases,False,True,False,0.001104116439819336
leases,False,True,False,0.001107931137084961
leases,False,True,False,0.001085519790649414
leases,False,True,False,0.0011010169982910156
leases,False,True,False,0.0011186599731445312
leases,False,True,False,0.0011265277862548828
leases,False,True,False,0.0010838508605957031
leases,False,True,False,0.0011115074157714844
leases,False,True,False,0.001088857650756836
leases,False,True,False,0.0011012554168701172
leases,False,True,False,0.0011250972747802734
leases,False,True,False,0.0011153221130371094
leases,False,True,False,0.0011219978332519531
leases,False,True,False,0.0011196136474609375
leases,False,True,False,0.0011420249938964844
leases,False,True,False,0.0011129379272460938
leases,False,True,False,0.0010876655578613281
leases,False,True,False,0.0011022090911865234
leases,False,True,False,0.001127004623413086
leases,False,True,False,0.0011336803436279297
leases,False,True,False,0.0011241436004638672
leases,False,True,False,0.0011451244354248047
leases,False,True,False,0.0011563301086425781
leases,False,True,False,0.0011229515075683594
leases,False,True,False,0.0011098384857177734
leases,False,True,False,0.0011522769927978516
leases,False,True,False,0.0011746883392333984
leases,False,True,False,0.0011441707611083984
leases,False,True,False,0.0011210441589355469
leases,False,True,False,0.0010943412780761719
leases,False,True,False,0.0010988712310791016
leases,False,True,False,0.0010838508605957031
leases,False,True,False,0.0011227130889892578
leases,False,True,False,0.0011246204376220703
leases,False,True,False,0.0011458396911621094
leases,False,True,False,0.0010521411895751953
leases,False,True,False,0.0011093616485595703
leases,False,True,False,0.0011394023895263672
leases,False,True,False,0.0011975765228271484
leases,False,True,False,0.0011374950408935547
leases,False,True,False,0.0010960102081298828
leases,False,True,False,0.0010945796966552734
leases,False,True,False,0.0010657310485839844
leases,False,True,False,0.0010344982147216797
leases,False,True,False,0.0010099411010742188
leases,False,True,False,0.001027822494506836
leases,False,True,False,0.0010199546813964844
leases,False,True,False,0.0010411739349365234
leases,False,True,False,0.0010287761688232422
leases,False,True,False,0.0010099411010742188
leases,False,True,False,0.0010492801666259766
leases,False,True,False,0.0010619163513183594
leases,False,True,False,0.0010097026824951172
leases,False,True,False,0.0010075569152832031
leases,False,True,False,0.0010342597961425781
leases,False,True,False,0.0010347366333007812
leases,False,True,False,0.0009989738464355469
leases,False,True,False,0.0009927749633789062
leases,False,True,False,0.0010104179382324219
leases,False,True,False,0.0010128021240234375
leases,False,True,False,0.0009987354278564453
leases,False,True,False,0.0010042190551757812
leases,False,True,False,0.0010132789611816406
leases,False,True,False,0.001001596450805664
leases,False,True,False,0.0009903907775878906
leases,False,True,False,0.0009903907775878906
leases,False,True,False,0.0010068416595458984
leases,False,True,False,0.0010516643524169922
leases,False,True,False,0.0009903907775878906
leases,False,True,False,0.0009844303131103516
leases,False,True,False,0.0010318756103515625
leases,False,True,False,0.0010623931884765625
leases,False,True,False,0.0010197162628173828
leases,False,True,False,0.0010151863098144531
leases,False,True,False,0.0010368824005126953
leases,False,True,False,0.001051187515258789
leases,False,True,False,0.001004934310913086
leases,False,True,False,0.0010371208190917969
leases,False,True,False,0.001047372817993164
leases,False,True,False,0.0010330677032470703
leases,False,True,False,0.0010297298431396484
leases,False,True,False,0.0010149478912353516
leases,False,True,False,0.0010292530059814453
leases,False,True,False,0.001031637191772461
leases,False,True,False,0.0010328292846679688
leases,False,True,False,0.0010874271392822266
leases,False,True,False,0.0010874271392822266
leases,False,True,False,0.00107574462890625
leases,False,True,False,0.001074075698852539
leases,False,True,False,0.0010542869567871094
leases,False,True,False,0.0011768341064453125
leases,False,True,False,0.0015141963958740234
leases,False,True,False,0.0011336803436279297
leases,False,True,False,0.001070261001586914
leases,False,True,False,0.0010819435119628906
leases,False,True,False,0.001073598861694336
leases,False,True,False,0.0010857582092285156
leases,False,True,False,0.0010669231414794922
leases,False,True,False,0.0010848045349121094
leases,False,True,False,0.0010993480682373047
leases,False,True,False,0.0010859966278076172
leases,False,True,False,0.0010561943054199219
leases,False,True,False,0.0010805130004882812
leases,False,True,False,0.0011036396026611328
leases,False,True,False,0.0010790824890136719
leases,False,True,False,0.0010745525360107422
leases,False,True,False,0.0010609626770019531
leases,False,True,False,0.0010638236999511719
leases,False,True,False,0.0010967254638671875
leases,False,True,False,0.0010557174682617188
leases,False,True,False,0.0010738372802734375
leases,False,True,False,0.0010857582092285156
leases,False,True,False,0.0010654926300048828
leases,False,True,False,0.00104522705078125
leases,False,True,False,0.0010657310485839844
leases,False,True,False,0.0010986328125
leases,False,True,False,0.001079559326171875
leases,False,True,False,0.0010898113250732422
leases,False,True,False,0.0010862350463867188
leases,False,True,False,0.0010952949523925781
leases,False,True,False,0.0011138916015625
leases,False,True,False,0.0010826587677001953
leases,False,True,False,0.0011348724365234375
leases,False,True,False,0.0010900497436523438
leases,False,True,False,0.0010793209075927734
leases,False,True,False,0.0010495185852050781
leases,False,True,False,0.0010616779327392578
leases,False,True,False,0.0010941028594970703
leases,False,True,False,0.0010764598846435547
leases,False,True,False,0.0010650157928466797
leases,False,True,False,0.0010750293731689453
leases,False,True,False,0.0010952949523925781
leases,False,True,False,0.0010645389556884766
leases,False,True,False,0.0010814666748046875
leases,False,True,False,0.0010914802551269531
leases,False,True,False,0.0010745525360107422
leases,False,True,False,0.0011050701141357422
leases,False,True,False,0.0010845661163330078
leases,False,True,False,0.0010776519775390625
